id,Tempo,BeatCount,HarmonicMean,HarmonicMax,PercussiveMean,PercussiveMedian,PercussiveMin,dynamic_range,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,spectral_centroid_std,spectral_bandwidth_average,spectral_rolloff_std,spectral_rolloff_max,spectral_contrast_mean_0,spectral_contrast_mean_1,spectral_contrast_mean_2,spectral_contrast_mean_3,spectral_contrast_mean_4,spectral_contrast_mean_5,spectral_contrast_mean_6,spectral_contrast_std_0,spectral_contrast_std_1,spectral_contrast_std_2,spectral_contrast_std_3,spectral_contrast_std_4,spectral_contrast_std_5,spectral_contrast_std_6,spectral_contrast_max_0,spectral_contrast_max_1,spectral_contrast_max_2,spectral_contrast_max_3,spectral_contrast_max_4,spectral_contrast_max_5,spectral_contrast_max_6,spectral_flatness_average,spectral_flatness_max,onset_strength_average,onset_strength_max,mid_energy_ratio,high_energy_ratio,mel_mean,mel_std,flux_mean,flux_std,class
disco.00036.au,135.99917763157896,64,0.026322167,0.3038338,0.010643877,0.003959964,-0.64068097,0.29682693,0.5364986,0.45483997,0.47971013,0.39022377,0.4500632,0.53200436,0.4416812,0.54504025,0.483694,0.5767168,0.42502207,0.44670126,0.29562604,0.2532189,0.29141498,0.23133008,0.251748,0.30457702,0.2300671,0.29958278,0.23770006,0.30109942,0.23683596,0.24722302,-114.52784,162.4998,-71.555,75.11707,-28.746218,22.362188,11.583315,-12.405419,24.627216,-16.196434,18.015556,0.79774696,0.50460225,577.4511331207644,2905.593758081199,1075.5002587553888,9496.142578125,19.921607929435638,10.096014626089357,13.708555901629738,16.555275081760907,16.856584565499432,16.412961296322155,72.68398611728307,5.420936332569907,3.482582397113296,3.788740050989654,4.227769935583611,3.360683574641744,3.2789204910270273,3.410643296324746,46.44465116961552,27.024714752453217,33.623708124301444,33.72989624117044,29.96316552317179,28.60563519089787,79.30514874183991,3.367634e-06,0.0051998184,1.1964644,10.998894,0.25127012,0.5120808,5.3952074,38.106777,1.1169081,1.1964644,disco
disco.00037.au,129.19921875,59,0.02286884,0.20962285,0.008643034,0.003734094,-0.30805025,0.37727144,0.4604072,0.5319993,0.46145836,0.4756594,0.50329244,0.6059626,0.72701263,0.5674945,0.48355842,0.4353692,0.45788613,0.37896088,0.29074252,0.28036478,0.25557446,0.28067514,0.26031053,0.26679197,0.28215414,0.2659247,0.28570917,0.267412,0.29335496,0.2445844,-113.58936,151.58153,-71.64275,67.79753,-26.037636,30.717846,10.946501,-11.000201,26.590324,-16.572546,14.991282,-5.5123167,1.9053507,685.1967073599277,3035.5677621286954,1058.6473786465513,9926.806640625,19.334051839515826,10.386224513558275,13.865247944359915,15.402561869136491,16.42886195651845,15.864788404935362,71.49238392033024,5.529698023858481,3.623121195728187,3.9940555111167826,3.7906357820445424,3.0279841535692937,2.3906702025806896,3.2317539495044874,60.98200366202059,29.12837354788983,32.844619164601355,32.6129450020064,27.202629533798614,24.463884706163377,78.55719317985579,2.9384842e-06,0.0036912116,0.9219714,7.9814243,0.23222636,0.54441744,4.9448338,47.900665,1.0643476,0.9219714,disco
disco.00038.au,123.046875,61,0.02384264,0.28434947,0.0070139985,0.0023183078,-0.3496915,0.25410834,0.43128386,0.37752494,0.41389427,0.37350163,0.4431095,0.5181892,0.43691206,0.4730684,0.40589228,0.35015774,0.30705464,0.3478681,0.30681142,0.2902768,0.3197884,0.27084765,0.29279336,0.33098912,0.28875777,0.3224779,0.2947203,0.26607767,0.26747063,0.27220422,-163.59337,154.71245,-79.783615,59.12198,-24.312057,20.298298,4.3729577,-7.5771236,26.573627,-21.537739,7.514642,-6.7475853,-1.0438648,778.96183254018,2792.9267618310864,1480.651422775355,10163.671875,18.307444699477294,11.044433001120046,15.598233129545608,18.484650067859604,17.16846752826902,17.02409018095977,67.14184763718313,6.320186129051551,3.7581205217074825,4.3919916984399805,4.388309812463596,3.368727396244085,2.8765624192043413,3.806895386386858,57.67030287793284,31.180702229783858,34.255948665363974,33.175103060360684,30.868123555732872,27.497139715881108,77.43731196622505,1.998597e-06,0.0010734167,0.8820069,8.714855,0.28585777,0.518144,2.4126806,16.652082,1.0688354,0.8820069,disco
disco.00041.au,161.4990234375,76,0.040973205,0.387632,0.0052629546,0.0022312296,-0.32761225,0.37334332,0.34508106,0.4182875,0.45427456,0.41604027,0.46929008,0.42156175,0.45000952,0.4368088,0.46634895,0.6210958,0.50534236,0.40176964,0.24213086,0.27266684,0.31079963,0.276484,0.30655575,0.28106552,0.31235683,0.29559672,0.2393613,0.335681,0.27058798,0.26457343,-186.41386,181.36987,-7.619254,55.55711,-3.4261475,15.441968,1.1560397,-9.840972,13.327466,-12.431732,5.987824,-3.6462865,-1.4345741,741.0192573234525,2195.5412165859575,2040.720465164276,9194.677734375,21.051422205702778,10.926542813224103,16.99662827360078,19.945002817068595,18.668446800921735,17.801431557244094,63.34816111391506,5.146925496919873,3.8465960432229926,4.203789393354556,4.519725767111888,3.625795194887794,2.980966182436955,4.522030875463869,56.0179614239111,29.865464807080773,36.27623182012785,39.160406982906004,32.776607590954676,30.682734582998854,75.49208673733267,3.3217128e-07,0.00015894337,1.0678546,14.197882,0.24862093,0.21936277,6.611023,43.30936,0.91713965,1.0678546,disco
disco.00040.au,139.6748310810811,67,0.018016212,0.24567443,0.009425518,0.002918594,-0.43517923,0.3951072,0.39329794,0.40150195,0.5207606,0.43722957,0.4684052,0.556638,0.52151865,0.5993848,0.4518616,0.42994747,0.41109726,0.36820447,0.2759722,0.23738898,0.3029708,0.26981184,0.2894882,0.32671082,0.28080216,0.33152393,0.26322728,0.26070482,0.2693949,0.23687048,-155.9392,159.91988,-57.09815,51.585243,-11.305601,5.969215,15.722709,-1.4274229,13.8303,-11.458089,9.419252,2.5965376,-0.7351815,657.9889236086706,2411.0834151442405,1248.0242058692722,9302.34375,18.786102844317245,10.021626847677247,15.099538903920987,17.629101724085622,16.414091029940263,17.609468274601692,65.83326150367853,5.287268657250976,3.5009020784297467,3.9254727393621835,4.399306662678786,3.578146783667676,3.4741956570942767,4.32553730923308,65.36640032654627,31.812191068962434,35.50013649467813,42.22763892952081,32.152973222821586,31.617195007129066,73.52885851361394,3.6004249e-06,0.0053691072,1.2839551,13.749877,0.30765766,0.42392254,4.748649,53.81885,1.1546602,1.2839551,disco
disco.00042.au,107.666015625,51,0.028805353,0.28383377,0.006687818,0.002786269,-0.34220922,0.25459623,0.4325492,0.3979402,0.6286268,0.46473745,0.40432936,0.33163482,0.38238907,0.56635886,0.4809085,0.44639507,0.39186528,0.4417918,0.29402763,0.23264483,0.3252163,0.24526376,0.28451246,0.23962961,0.23595725,0.311721,0.27514434,0.29057994,0.2629318,0.29194355,-148.37039,186.91733,-71.90528,50.4054,-16.871305,9.466466,7.248607,-13.662946,19.771626,-9.246491,7.2692027,0.5260249,-1.4306586,555.225169295267,2268.1242794670034,1274.082869582709,7967.28515625,18.09929992725596,10.503807334509498,14.346642289953499,17.228695554650386,16.704220252784367,17.135865961397496,69.12127799582484,5.463807847533605,3.720294001400264,3.8607113208208186,3.9578444849226453,2.8012317814756114,2.638409891677722,4.324686144344517,61.32528977164033,28.92023356530766,32.17430283926325,31.93015611079087,27.130887255445224,27.85642026709108,78.2421359341465,9.4462814e-07,0.000671152,0.74773866,7.818176,0.3610524,0.38955805,3.4019022,16.047438,0.972103,0.74773866,disco
disco.00039.au,109.95678191489361,53,0.043182414,0.35363138,0.0055756792,0.0019474172,-0.2981197,0.22530824,0.30402094,0.26562884,0.38088804,0.37610358,0.47906545,0.32813573,0.37369764,0.50218433,0.3944202,0.51680344,0.32184914,0.43424386,0.25179172,0.21541537,0.3108367,0.24970387,0.32607868,0.26852757,0.2800769,0.35328215,0.20989867,0.36509436,0.21015656,0.35268795,-185.59244,180.25433,-58.322918,56.91042,-3.7809792,2.9993987,3.4831197,-1.5728135,18.321455,-7.549085,14.886957,0.6396375,-1.3700889,557.496625200485,2244.8549982139225,1311.3991912488377,8441.015625,16.166551418132276,10.318868460477303,17.453368097019045,21.158752468082675,19.530429796113925,19.93389294762099,67.28344211994154,5.142836061903177,3.3459587960262795,3.873838370706387,4.156711219733976,4.354506336593944,4.716799577087714,4.987352530580014,47.81694289240948,25.318074805983198,43.301699232684925,39.76565439680361,33.02563023050136,34.61672888266375,75.89084729213201,7.67863e-07,0.0006074072,1.0577688,9.162403,0.327762,0.36446446,2.941013,18.993683,1.0230592,1.0577688,disco
disco.00045.au,123.046875,57,0.019380854,0.30933774,0.008031914,0.003097033,-0.3714654,0.27837726,0.5443828,0.45173362,0.5424466,0.46923903,0.38496342,0.45033118,0.42313465,0.52852565,0.39457375,0.36076695,0.51224554,0.4730931,0.32597002,0.24734375,0.31291044,0.27166197,0.26282418,0.30040976,0.24889703,0.33358172,0.2364864,0.22852649,0.3219168,0.24589945,-163.63333,186.54388,-50.161705,44.136494,-10.869448,11.746631,9.211584,-5.5067854,16.749647,-11.224633,4.466419,-4.0879135,-3.1889389,919.5666828979555,2220.1597244389823,1915.6971008559285,9474.609375,18.124753779663752,8.440204957138306,14.38836079337088,16.693061429218055,15.968822068042869,17.41399935241054,65.72982463159072,5.571973248483349,3.1188109937554302,3.9478136653749596,3.952558577389858,3.032732023657958,3.4693766158053005,5.612128419368166,48.86519866815101,28.711631464016868,36.4499453545677,40.82564637759016,28.122461429108704,32.53235582933334,75.40166771149931,8.8752586e-07,0.00044873965,1.1181849,10.001802,0.3371069,0.33587584,3.8266137,30.977818,1.1008484,1.1181849,disco
disco.00044.au,123.046875,59,0.027787436,0.45928884,0.0126214465,0.002843404,-0.4954544,0.29594246,0.45217222,0.34396794,0.3898923,0.52806115,0.4503012,0.43664178,0.32982236,0.45780456,0.49153113,0.34550744,0.3938273,0.36714596,0.31613448,0.2524646,0.26468042,0.335189,0.27026406,0.3370881,0.22396198,0.28515053,0.32138658,0.22250818,0.32152835,0.25222063,-157.1168,186.6532,-62.086124,40.36996,-18.055708,14.859242,2.042417,-11.26405,18.289848,-15.976967,7.0133095,-2.977304,-2.0803938,689.5675117561912,2274.538479236801,1692.627532688214,9603.80859375,19.54949834477663,10.722267106079197,15.360208920005416,17.419213048999683,17.464194640342146,17.743051936396423,66.58599534288132,5.399159947876368,3.6275392615853344,4.219795156945735,4.465449468512825,3.725583572214699,2.9639214758750883,5.033400586999427,45.83105733522979,26.914822326670404,32.40078590156067,36.74544742269677,34.57096016795321,30.53899918432058,75.60523735209806,9.4399934e-07,0.0007448877,1.1274723,8.741078,0.38596925,0.35068363,4.334289,24.212936,1.1301794,1.1274723,disco
disco.00046.au,120.18531976744185,57,0.018675288,0.3997203,0.008627437,0.0017374819,-0.6091546,0.26862836,0.35991618,0.37881663,0.4863097,0.41485444,0.35661766,0.4436691,0.44555736,0.60129255,0.46536556,0.37732098,0.35165426,0.32261437,0.30398077,0.28591052,0.3201023,0.30148247,0.28391778,0.3369499,0.291443,0.34879452,0.2956913,0.29710102,0.28428882,0.25925013,-205.04478,178.21866,-57.528084,50.35821,-7.936489,-0.8830796,19.489681,-11.53461,19.31468,-7.0935445,0.78490293,13.426079,-11.910874,576.6205143923089,2219.7692217578488,1342.8164726939615,8204.150390625,17.360747049918533,10.03471512556543,14.889610152747215,18.255474781733547,18.93388915437709,21.633845723895956,64.28787096579087,5.222399161426209,3.763535783687789,4.221123098677865,4.718916899972949,4.8178596691336635,6.254233100484081,4.573354637129648,58.246247841733066,30.213788813530485,36.219694304825815,36.64114653169608,35.096311479050016,44.739987503087676,72.51090291416564,1.1146064e-06,0.0011765712,1.4172391,17.03781,0.3324953,0.3734034,2.7630086,21.673964,1.224416,1.4172391,disco
disco.00043.au,129.19921875,60,0.033897676,0.36470112,0.0111153405,0.0044796057,-0.43543592,0.3191415,0.5534612,0.45882577,0.46514878,0.43778265,0.4965479,0.43052253,0.422619,0.50062114,0.5127272,0.55315,0.48728207,0.4750126,0.3400333,0.26398787,0.2929232,0.255973,0.3053414,0.28171456,0.268669,0.28525484,0.27292323,0.31786144,0.28674826,0.26797798,-143.99022,168.27492,-56.868294,64.238884,-12.134384,15.756529,11.069498,-1.2685698,17.422016,-17.95032,15.170567,2.9099398,1.8695449,1030.286645731863,2626.905663272691,2233.26335641711,9840.673828125,16.87926157042498,11.172822316148137,16.02243356306369,17.129008257605857,17.813377888225922,18.886885729267963,68.56370865659014,5.202246205877914,3.6403341064180963,4.368366513361095,4.108581277527355,3.4819705569283848,3.809464548512769,6.1108505982030445,44.415507872888114,26.311662790023767,33.29419289004957,40.095416174239894,34.50577501223963,32.68544142426262,79.12341071187868,2.6113767e-06,0.004131337,1.0751191,13.648962,0.26685125,0.42786202,5.603292,40.393036,1.0341457,1.0751191,disco
disco.00047.au,62.26468373493976,29,0.027214853,0.3023168,0.0007169627,0.0003460222,-0.038282085,0.18340436,0.26388034,0.20069908,0.2059427,0.20083053,0.25616196,0.264472,0.24621558,0.34962758,0.29491144,0.30757588,0.22996394,0.21871038,0.3336523,0.27237362,0.2896992,0.26667997,0.32274976,0.3330568,0.29062054,0.37530226,0.3058853,0.3533355,0.28519514,0.26894,-330.75137,169.65042,-35.149067,11.382319,12.391095,-9.507134,-5.665187,-13.131924,-3.204198,-11.31395,-6.990516,2.6331604,-16.68723,633.9034039407527,1567.8365055008144,1103.3329189128413,8096.484375,15.019869642019321,12.903180527430958,19.301003271299592,21.39966651521914,21.437672157644258,24.06828578664131,64.73515473129326,5.659897943809677,4.5473548829102794,5.3795600992630925,4.753728135670445,4.4393585144045975,5.579664624442742,4.754497319926652,49.623877050242264,32.2673418992039,42.58600031730364,40.42398930663292,37.17766125094558,48.14976783995017,81.32752527354228,1.1624452e-06,0.0009018756,0.3766206,4.841788,0.40838143,0.27301896,0.5474369,6.087504,0.8703616,0.3766206,disco
disco.00048.au,101.33272058823529,50,0.022839528,0.24983741,0.009053976,0.002295144,-0.4598417,0.2699031,0.3606295,0.41215536,0.57393587,0.5324379,0.58684576,0.4853514,0.44670472,0.32444018,0.332109,0.38882014,0.4058219,0.47815654,0.25397587,0.26175088,0.3247783,0.28308177,0.31796366,0.27707347,0.2922634,0.2388017,0.25401226,0.28817877,0.26979363,0.30673784,-183.24265,165.18753,-84.32163,53.601513,10.376173,4.312213,21.907866,-13.210197,23.111313,2.1089208,-4.867285,11.748227,-5.183089,608.0283013734835,2114.977836309655,1096.7084602473765,8354.8828125,18.57205640103234,10.754859394754114,15.182663292409572,17.34536126133941,17.274799958823618,19.26906957848437,66.15545250051382,5.4684079264117695,3.7335307125255084,4.546878024432581,4.432413373364661,3.2095457623549475,3.888369819254334,4.137624543435809,59.53759117940215,27.67707220376539,37.090172797005025,41.81566779467542,31.030233182475726,33.04152164398927,77.83706469407807,5.5907517e-06,0.009188404,1.0787258,10.959057,0.2583345,0.51063865,2.2671947,19.72144,1.1318321,1.0787258,disco
disco.00049.au,120.18531976744185,49,0.04025427,0.5717215,0.021222794,0.00409324,-0.84062606,0.5021647,0.53055865,0.45211774,0.42844176,0.48367658,0.40203312,0.4321891,0.49683514,0.41849086,0.551827,0.4602597,0.51539236,0.58838284,0.269504,0.26643106,0.2415441,0.2905771,0.26553845,0.2747985,0.30344653,0.25120932,0.29662722,0.25581956,0.2706947,0.33248603,-123.33808,178.04689,-67.19559,53.847267,-3.963734,-2.2275617,21.772781,-13.0351095,13.790047,-7.760374,-1.5288291,10.653481,-10.969557,777.9861437238134,2164.7402933829817,1380.1685965314355,8591.748046875,17.804639350867156,11.63044954820255,14.185290157499027,16.092031509242695,17.068716904805157,18.932872781304752,66.95604328253816,5.383365214300242,3.7124204795246105,3.816981812230163,3.949828248127945,3.592178698125429,4.087514312794247,5.336323329146735,44.04348174332138,33.58153626380343,39.22811486759554,35.90154540487834,32.04323199959624,34.87735798252686,75.79054068407987,9.75067e-07,0.0011760253,1.115835,13.689136,0.297475,0.4142937,8.809977,61.08318,1.0590941,1.115835,disco
disco.00050.au,109.95678191489361,53,0.020832555,0.23428339,0.008877494,0.0035103755,-0.3058777,0.26172054,0.6500182,0.42208132,0.44562966,0.58862394,0.4467381,0.42512617,0.4359205,0.60915506,0.41798386,0.3713926,0.5260756,0.50256544,0.29760492,0.2201074,0.23400414,0.2927019,0.20724161,0.26415673,0.2396863,0.27563366,0.23250112,0.22174387,0.28119776,0.22941156,-134.74731,197.03055,-83.64108,55.35139,-14.376822,1.3649238,26.884064,-17.68912,20.553885,-6.1851807,-0.5446127,12.150654,-9.995309,466.73916235769815,2208.0883803326096,1038.931900105713,8290.283203125,17.88838862593898,9.395201298694824,14.186695035856923,15.853050461453156,16.951317789498184,17.443320122902577,67.8983366411161,5.227024668327575,3.2852592790823736,3.5564891629600566,3.5366664101889813,3.063723714266983,2.982050404072105,3.4624083543295114,45.799872229682535,26.26468650295188,32.68383278916909,33.1150229477613,29.812552672374146,32.73599691319237,75.13744976612912,7.082434e-07,0.0006151459,0.8190416,8.874482,0.3509682,0.40106156,4.5788455,20.373112,1.0215203,0.8190416,disco
disco.00052.au,126.04801829268293,57,0.017069796,0.350243,0.01250243,0.0034535718,-0.4043738,0.2770386,0.43136063,0.40102568,0.5307414,0.37047356,0.39854997,0.39966732,0.40763363,0.45077854,0.3792868,0.49859318,0.4755153,0.44817844,0.2741981,0.23531802,0.30678773,0.22309257,0.2838318,0.28643867,0.27726704,0.30128852,0.23775256,0.305233,0.28334346,0.2809389,-159.48543,190.14877,-98.76787,51.120358,-11.683514,0.12138533,18.337437,-31.036295,17.743103,-5.050254,-6.926848,8.906478,-14.99386,521.7400525467062,2139.378757429045,1019.4857679683325,8182.6171875,10.49391313253239,10.337350645679196,14.097810122959226,16.914418048684155,17.688403033023054,19.877035435146055,70.95067763800162,3.548072037654088,3.420515959035153,3.8911610222967132,3.685931256369012,3.6005173449184706,3.976565736503221,3.205760742973032,26.64199000766132,32.25609884089256,31.31309688144782,33.738330893266834,32.52857492640976,37.96615739103461,79.19463632857259,6.787403e-07,0.0003241253,0.7464416,7.318664,0.33203915,0.48712727,2.6422615,13.999278,1.0496411,0.7464416,disco
disco.00051.au,109.95678191489361,53,0.013211356,0.1845457,0.0070888707,0.002331185,-0.29582456,0.22292054,0.63422275,0.4118729,0.4440678,0.5861342,0.45168364,0.43221018,0.44870397,0.6311171,0.42859775,0.3903674,0.54022294,0.49905646,0.29703814,0.21782029,0.23115572,0.2888959,0.20687692,0.26347345,0.23933522,0.27609378,0.23561527,0.22850649,0.28153372,0.22694953,-165.10536,186.23334,-89.65989,58.757076,-13.337727,-2.4819248,25.689983,-17.730516,20.155882,-5.740276,-0.34292194,12.435217,-9.848861,486.3367605958994,2264.749812676567,938.9658593900873,8268.75,14.813537484636875,9.494117399690298,13.903376124024485,15.876153198854137,16.5086017184876,17.448896773856983,68.01981012437173,4.65392762337814,3.3655163179481966,3.5660452713395006,3.532766110536127,3.0194593185459393,2.9990018867170365,3.4153125988374553,39.816231569269426,26.055974287221957,33.5470265157976,32.11624890078364,28.581574523751982,32.3788166811888,75.6889739343755,7.174803e-07,2.2980388e-05,0.9090769,10.713834,0.32221112,0.46894726,2.0087738,10.348212,1.0280927,0.9090769,disco
disco.00053.au,139.6748310810811,67,0.035679724,0.34509933,0.010204764,0.0037199436,-0.58939534,0.40477386,0.49544615,0.54344887,0.55531067,0.63740706,0.5231569,0.50448817,0.51372224,0.5879227,0.7069836,0.6575869,0.6003908,0.51058936,0.24244349,0.27081698,0.25715068,0.29564187,0.27699453,0.25900874,0.254251,0.2408949,0.2773047,0.2601561,0.24122454,0.25294825,-183.2413,144.46596,-46.018322,79.89588,-6.812052,12.662372,35.179783,-16.045029,28.112223,-1.8485384,-4.7119403,17.550964,-9.76076,1165.836006400606,2649.306582589411,1681.8371780146608,8139.55078125,13.867095970094416,9.726409880949454,13.542571453141754,15.496754506730644,16.078871748726986,16.954337145004132,70.4736772553301,5.276202428838726,3.4605100548765706,3.8331109566179276,4.394787670446201,3.8773770501684695,2.9267575298176807,5.197880326391067,51.27943922448887,25.39970521428165,33.70283959894323,36.27003636752565,32.80858090945723,33.73315769553593,77.27417633716647,4.5195168e-07,0.000114762464,1.5598094,18.601673,0.1613533,0.47730654,6.200466,55.40324,1.1770539,1.5598094,disco
disco.00054.au,114.84375,54,0.011155854,0.15912315,0.0038027144,0.0009990274,-0.2725476,0.14512365,0.49386844,0.43499103,0.46950358,0.48908702,0.54855114,0.48367497,0.42208773,0.48957586,0.5451631,0.575896,0.4781422,0.46445078,0.33120552,0.25249043,0.29372448,0.28826657,0.32975867,0.3192671,0.26372907,0.30235714,0.32075083,0.34449035,0.3009179,0.28899458,-297.23062,145.2619,-41.388462,71.67835,8.986705,8.491093,9.297702,-14.609121,26.15113,-6.97353,0.5362517,11.595364,-15.183867,962.3079783056463,2489.6160860172417,1621.6310384185367,8979.345703125,17.87583541178503,12.220716105682714,15.044161551758169,18.660000730298382,17.552611602880727,21.42273584918763,67.6589884303715,5.590595073818086,4.249748256848008,4.7266051523449555,4.5261107146527175,3.822944283831023,6.071229107620646,4.818503033146089,58.07712828739537,32.95403032429096,37.207680107852745,37.26018902463785,34.13930715245981,48.94678684743752,79.92174671872023,3.0139258e-06,0.002437319,1.3514818,15.27032,0.18312113,0.4359528,0.61866903,6.6920004,1.29463,1.3514818,disco
